no,category,word,part of speech,cefr,meaning,oxford,academic,ielts
1812,F,fixture,noun,C1,สิ่งที่ยึดติด สิ่งที่ติดตั้ง,0,0,0
1813,F,flag,noun,B1,ธง,1,0,0
1814,F,flame,noun,B2,เปลวไฟ,1,0,0
1815,F,flash,noun,B2,แฟลช,1,0,0
1816,F,flat,adjective,A2,แบน,1,0,0
1817,F,flavour,noun,B2,รสชาติ,0,0,0
1818,F,flaw,noun,C1,ข้อบกพร่อง,0,0,0
1819,F,flawed,adjective,C1,มีข้อบกพร่อง,0,0,0
1820,F,flee,verb,C1,หลบหนี,0,0,0
1821,F,fleet,noun,C1,กองเรือ,0,0,0
1822,F,flesh,noun,C1,เนื้อ,0,0,0
1823,F,flexibility,noun,C1,ความยืดหยุ่น,0,1,1
1824,F,flexible,adjective,B2,ยืดหยุ่นได้,1,0,0
1825,F,flight,noun,A1,การบบิน เที่ยวบิน การหนี,1,0,0
1826,F,float,verb,B2,ลอย,1,0,0
1827,F,flood,noun,B1,น้ำท่วม,1,0,0
1828,F,floor,noun,A1,พื้น,1,0,0
1829,F,flour,noun,B1,แป้ง,1,0,0
1830,F,flourish,verb,C1,เจริญ งอกงาม ประดับหรูหรา การแกว่ง ภาวะที่เจริญรุ่งเรือง,0,0,0
1831,F,flow,noun,B1,ไหล,1,0,0
1832,F,flower,noun,A1,ดอกไม้,1,0,0
1833,F,flu,noun,A2,ไข้หวัดใหญ่,1,0,0
1834,F,fluctuation,noun,C1,ความผันผวน,0,0,1
1835,F,fluid,noun,C1,ของเหลว,0,0,0
1836,F,fly,noun,A2,บิน,1,0,0
1837,F,flying,adjective,A2,การบิน,1,0,0
1838,F,focus,noun,A2,จุดสนใจ,1,1,1
1839,F,fold,noun,B2,พับ,1,0,0
1840,F,folding,adjective,B2,พับ,1,0,0
1841,F,folk,adjective,B1,พื้นบ้าน,1,0,0
1842,F,follow,verb,A1,ติดตาม,1,0,0
1843,F,following,adjective,A2,กำลังติดตาม,1,0,0
1844,F,fond,adjective,B2,รัก,0,0,0
1845,F,food,noun,A1,อาหาร,1,0,0
1846,F,fool,noun,B2,คนโง่,0,0,0
1847,F,foot,noun,A1,เท้า,1,0,0
1848,F,footage,noun,C1,ภาพ,0,0,0
1849,F,football,noun,A1,ฟุตบอล,1,0,0
1850,F,for,preposition,A1,สำหรับ,1,0,0
1851,F,forbearance,noun,C1,ความอดทน การระงับ,0,0,1
1852,F,forbid,verb,B2,ห้าม,0,0,0
1853,F,force,noun,B1,บังคับ,1,0,0
1854,F,forecast,noun,B2,พยากรณ์,0,0,0
1855,F,foreign,adjective,A2,ต่างประเทศ ต่างชาติ,1,0,0
1856,F,foreigner,noun,C1,ชาวต่างชาติ,0,0,0
1857,F,forest,noun,A2,ป่า,1,0,0
1858,F,forever,adverb,B1,ตลอดไป,1,0,0
1859,F,forge,verb,C1,ปลอมแปลง โรงตีโลหะ,0,0,0
1860,F,forget,verb,A1,ลืม,1,0,0
1861,F,forgive,verb,B2,ให้อภัย,1,0,0
1862,F,fork,noun,A2,ส้อม,1,0,0
1863,F,form,noun,A1,รูปร่าง,1,0,0
1864,F,formal,adjective,A2,เป็นทางการ,1,0,0
1865,F,format,noun,B2,รูปแบบ,0,1,1
1866,F,formation,noun,B2,รูปแบบ,0,0,0
1867,F,former,adjective,B2,อดีต,1,0,0
1868,F,formerly,adverb,B2,ก่อน,0,0,0
1869,F,formula,noun,C1,สูตร,0,1,0
1870,F,formulate,verb,C1,กำหนด,0,0,0
1871,F,forth,adverb,C1,ออกไป,0,0,0
1872,F,forthcoming,adjective,C1,เตรียมพร้อม,0,1,1
1873,F,fortunate,adjective,B2,โชคดี,0,0,0
1874,F,fortunately,adverb,A2,โชคดี,1,0,0
1875,F,fortune,noun,B2,โชค,1,0,0
1876,F,forum,noun,B2,ฟอรัม,0,0,0
1877,F,forward,adjective,B2,ไปข้างหน้า ก้าวหน้า เร็ว สนับสนุน,1,0,0
1878,F,fossil,noun,B2,ฟอสซิล,0,0,0
1879,F,foster,verb,C1,อุปถัมภ์,0,0,0
1880,F,found,verb,B2,พบ,1,0,0
1881,F,foundation,noun,B2,พื้นฐาน,0,1,1
1882,F,founded,adjective,B2,ก่อตั้งขึ้น,0,0,1
1883,F,founder,noun,B2,ผู้สร้าง,0,0,0
1884,F,fraction,noun,B2,เศษส่วน,0,0,0
1885,F,fragile,adjective,C1,บอบบาง,0,0,0
1886,F,fragment,noun,B2,ชิ้นส่วน,0,0,0
1887,F,frame,noun,B1,กรอบ,1,0,0
1888,F,framework,noun,B2,กรอบ,0,1,0
1889,F,franchise,noun,C1,แฟรนไชส์,0,0,0
1890,F,frankly,adverb,C1,ตรงไปตรงมา,0,0,0
1891,F,fraud,noun,B2,การฉ้อโกง,0,0,0
1892,F,free,adjective,A1,ฟรี,1,0,0
1893,F,freedom,noun,B2,เสรีภาพ,1,0,0
1894,F,freely,adverb,B2,อย่างอิสระ,0,0,0
1895,F,freeze,verb,B1,แช่แข็ง,1,0,0
1896,F,frequency,noun,B2,ความถี่,1,0,0
1897,F,frequent,adjective,B2,บ่อย,0,0,0
1898,F,frequently,adverb,B1,บ่อย ๆ เป็นประจำ,1,0,0
1899,F,fresh,adjective,A2,สด,1,0,0
1900,F,Friday,noun,A1,วันศุกร์,1,0,0
1901,F,fridge,noun,A2,ตู้เย็น,1,0,0
1902,F,friend,noun,A1,เพื่อน,1,0,0
1903,F,friendly,adjective,A1,เป็นกันเอง,1,0,0
1904,F,friendship,noun,B1,มิตรภาพ,1,0,0
1905,F,frighten,verb,B1,ขู่,1,0,0
1906,F,frightened,adjective,B1,น่าตกใจ น่ากลัว,1,0,0
1907,F,frightening,adjective,B1,น่ากลัว,1,0,0
1908,F,frog,noun,A2,กบ,1,0,0
1909,F,from,preposition,A1,จาก,1,0,0
1910,F,front,adjective,A1,ด้านหน้า,1,0,0
1911,F,frozen,adjective,B1,แช่แข็ง,1,0,0
1912,F,fruit,noun,A1,ผลไม้,1,0,0
1913,F,frustrated,adjective,C1,คับข้องใจ,0,0,0
1914,F,frustrating,adjective,C1,ที่ทำให้หงุดหงิด,0,0,0
1915,F,frustration,noun,C1,แห้ว,0,0,1
1916,F,fry,verb,B1,ทอด,1,0,0
1917,F,fuel,noun,B1,เชื้อเพลิง,1,0,0
1918,F,fulfil,verb,B2,เติมเต็ม,0,0,0
1919,F,full,adjective,A1,เต็ม,1,0,0
1920,F,full-time,adjective,B2,เต็มเวลา,0,0,0
1921,F,fully,adverb,B2,อย่างเต็มที่,1,0,0
1922,F,fun,adjective,A2,สนุก,1,0,0
1923,F,function,noun,B1,การทำงาน,1,1,1
1924,F,functional,adjective,C1,การทำงาน,0,0,0
1925,F,fund,noun,B2,กองทุน,1,0,0
1926,F,fundamental,adjective,B2,ซึ่งเป็นส่วนสำคัญ เป็นรากฐาน,1,1,0
1927,F,fundamentally,adverb,B2,อย่างพื้นฐาน,0,0,0
1928,F,funding,noun,B2,เงินทุน,1,0,0
1929,F,fundraising,noun,C1,การระดมทุน,0,0,0
1930,F,funds,noun,B2,กองทุน,0,0,1
1931,F,funeral,noun,C1,งานศพ การฝังศพ,0,0,0
1932,F,funny,adjective,A1,ตลก,1,0,0
1933,F,fur,noun,B1,ขน,1,0,0
1934,F,furious,adjective,B2,กราดเกรี้ยว,0,0,0
1935,F,furniture,noun,A2,เครื่องเรือน,1,0,0
1936,F,further,adjective,A2,นอกจากนี้ เพิ่มเติม ส่งเสริม,1,0,0
1937,F,furthermore,adverb,B2,นอกจากนี้,1,1,0
1938,F,future,adjective,A2,อนาคต ต่อไป ภายหลัง,1,0,0
1939,G,gain,noun,B2,ผลประโยชน์ การเพิ่ม ได้รับ กำไร บรรลุ ก้าวหน้า,1,0,0
1940,G,gallery,noun,A2,แกลลอรี่,1,0,0
1941,G,gallon,noun,C1,แกลลอน,0,0,0
1942,G,gambling,noun,C1,การพนัน,0,0,0
1943,G,game,noun,A1,เกม,1,0,0
1944,G,gaming,noun,B2,การเล่นเกม,0,0,0
1945,G,gang,noun,B2,แก๊ง,1,0,0
1946,G,gap,noun,A2,ช่องว่าง,1,0,0
1947,G,garage,noun,B1,โรงรถ,1,0,0
1948,G,garden,noun,A1,สวน,1,0,0
1949,G,gas,noun,A2,แก๊ส,1,0,0
1950,G,gate,noun,A2,ประตู,1,0,0
1951,G,gather,verb,B1,ชุมนุม รวมกัน,1,0,0
1952,G,gathering,noun,C1,การชุมนุม,0,0,0
1953,G,gay,adjective,B2,เกย์,0,0,0
1954,G,gaze,noun,C1,จ้องมอง,0,0,0
1955,G,gear,noun,C1,เกียร์,0,0,0
1956,G,gender,noun,B2,เพศ,0,1,1
1957,G,gene,noun,B2,ยีน,0,0,0
1958,G,general,adjective,A2,ทั่วไป,1,0,0
1959,G,generally,adverb,B1,โดยทั่วไป,1,0,0
1960,G,generate,verb,B2,สร้าง,1,0,0
1961,G,generation,noun,B1,รุ่น,1,1,1
1962,G,generic,adjective,C1,ทั่วไป,0,0,0
1963,G,generous,adjective,B1,ใจกว้าง เอื้อเฟื้อ,1,0,0
1964,G,genetic,adjective,B2,ทางพันธุกรรม,0,0,0
1965,G,genius,noun,B2,อัจฉริยะ,0,0,0
1966,G,genocide,noun,C1,การฆ่าล้างเผ่าพันธุ์,0,0,0
1967,G,genre,noun,B2,ประเภท,1,0,0
1968,G,gentle,adjective,B1,อ่อนโยน,1,0,0
1969,G,gentleman,noun,B1,สุภาพบุรุษ,1,0,0
1970,G,genuine,adjective,B2,แท้จริง,0,0,0
1971,G,genuinely,adverb,B2,อย่างแท้จริง,0,0,0
1972,G,geography,noun,A1,ภูมิศาสตร์,1,0,0
1973,G,gesture,noun,B2,ท่าทาง,0,0,0
1974,G,get,verb,A1,รับ,1,0,0
1975,G,ghost,noun,B1,ผี,1,0,0
1976,G,giant,adjective,B1,ยักษ์,1,0,0
1977,G,gift,noun,A2,ของขวัญ,1,0,0
1978,G,gig,noun,B2,การแสดง,0,0,0
1979,G,girl,noun,A1,สาว,1,0,0
1980,G,girlfriend,noun,A1,แฟน,1,0,0
1981,G,give,verb,A1,ให้,1,0,0
1982,G,glad,adjective,B1,ยินดี,1,0,0
1983,G,glance,noun,C1,ชำเลือง,0,0,0
1984,G,glass,noun,A1,กระจก,1,0,0
1985,G,glimpse,noun,C1,เหลือบ,0,0,0
1986,G,global,adjective,B1,ทั่วโลก,1,1,1
1987,G,globalization,noun,B2,โลกาภิวัตน์,0,0,0
1988,G,globe,noun,B2,โลก,0,0,0
1989,G,glorious,adjective,C1,รุ่งเรือง มีชื่อเสียง,0,0,0
1990,G,glory,noun,C1,ความรุ่งโรจน์,0,0,0
1991,G,glove,noun,B1,ถุงมือ,1,0,0
1992,G,go,noun,B1,ไป,1,0,0
1993,G,goal,noun,A2,เป้าหมาย,1,0,1
1994,G,god,noun,A2,พระเจ้า,1,0,0
1995,G,gold,adjective,A2,ทอง,1,0,0
1996,G,golden,adjective,B2,สีทอง,0,0,0
1997,G,golf,noun,A2,กอล์ฟ,1,0,0
1998,G,good,adjective,A1,ดี,1,0,0
1999,G,goodbye,noun,A1,ลาก่อน,1,0,0
2000,G,goodness,noun,B2,ความดี,0,0,0
2001,G,goods,noun,B1,สินค้า,1,0,0
2002,G,gorgeous,adjective,B2,งดงาม,0,0,0
2003,G,govern,verb,B2,ปกครอง,1,0,0
2004,G,governance,noun,C1,การกำกับดูแล,0,0,0
2005,G,government,noun,A2,รัฐบาล,1,0,0
2006,G,governor,noun,B2,ผู้ว่าราชการจังหวัด,0,0,0
2007,G,grab,verb,B2,คว้า,1,0,0
2008,G,grace,noun,C1,ความสง่างาม,0,0,0
2009,G,grade,noun,B1,ชั้น ระดับ ชนิด,1,1,1
2010,G,gradually,adverb,B2,ทีละน้อย,1,0,0
2011,G,graduate,noun,B1,เรียนจบ,1,0,0
2012,G,grain,noun,B1,เมล็ดข้าว เมล็ดพืชที่ใช้เป็นอาหาร,1,0,0
2013,G,grand,adjective,B2,ใหญ่โต,1,0,0
2014,G,grandfather,noun,A1,ปู่,1,0,0
2015,G,grandmother,noun,A1,ยาย,1,0,0
2016,G,grandparent,noun,A1,ปู่ย่าตายาย,1,0,0
2017,G,grant,noun,B2,อนุญาต ยินยอม,1,0,0
2018,G,graphic,adjective,B2,กราฟิก,0,0,0
2019,G,graphics,noun,B2,กราฟิก,0,0,0
2020,G,grasp,noun,C1,เข้าใจ,0,0,0
2021,G,grass,noun,A2,หญ้า,1,0,0
2022,G,grateful,adjective,B1,ปลื้มปีติ,1,0,0
2023,G,grave,adjective,C1,สุสาน รุนแรง เอาจริงเอาจัง เศร้าซึม,0,0,0
2024,G,gravity,noun,C1,แรงโน้มถ่วง,0,0,0
2025,G,great,adjective,A1,ใหญ่ ดีมาก คนสำคัญ,1,0,0
2026,G,greatly,adverb,B2,อย่างยิ่งใหญ่,0,0,0
2027,G,green,adjective,A1,สีเขียว,1,0,0
2028,G,greenhouse,noun,B2,เรือนกระจก,0,0,0
2029,G,greet,verb,A2,ทักทาย,1,0,0
2030,G,grey,adjective,A1,สีเทา,1,0,0
2031,G,grid,noun,C1,กริด,0,0,0
2032,G,grief,noun,C1,ความเศร้าโศก,0,0,0
2033,G,grin,noun,C1,รอยยิ้ม,0,0,0
2034,G,grind,verb,C1,บด,0,0,0
2035,G,grip,noun,C1,ด้ามจับ,0,0,0
2036,G,grocery,noun,B2,ร้านขายของชำ ของชำ,0,0,0
2037,G,gross,adjective,C1,ทั้งหมด,0,0,0
2038,G,ground,noun,A2,พื้น,1,0,0
2039,G,group,noun,A1,กลุ่ม,1,0,0
2040,G,grow,verb,A1,เติบโต,1,0,0
2041,G,growth,noun,B1,การเจริญเติบโต,1,0,0
2042,G,guarantee,noun,B2,รับประกัน,1,1,1
2043,G,guard,noun,B1,อารักขา,1,0,0
2044,G,guerrilla,noun,C1,กองโจร,0,0,0
2045,G,guess,noun,A1,เดา,1,0,0
2046,G,guest,noun,A2,แขก,1,0,0
2047,G,guidance,noun,C1,การแนะแนว เครื่องนำทาง คำแนะนำ,0,0,0
2048,G,guide,noun,A2,แนะนำ,1,0,0
2049,G,guideline,noun,B2,แนวทาง,0,0,0
2050,G,guilt,noun,C1,ความรู้สึกผิด,0,0,0
2051,G,guilty,adjective,B1,รู้สึกผิด,1,0,0
2052,G,guitar,noun,A1,กีตาร์,1,0,0
2053,G,gun,noun,A2,ปืน,1,0,0
2054,G,gut,noun,C1,ลำไส้,0,0,0
2055,G,guy,noun,A2,ผู้ชาย,1,0,0
2056,G,gym,noun,A1,โรงยิม,1,0,0
2057,H,habit,noun,A2,นิสัย,1,0,0
2058,H,habitat,noun,B2,ที่อยู่อาศัย,0,0,0
2059,H,hail,verb,C1,ลูกเห็บ,0,0,0
2060,H,hair,noun,A1,ผม,1,0,0
2061,H,half,adverb,A2,ครึ่ง,1,0,0
2062,H,halfway,adverb,C1,ครึ่งทาง,0,0,0
2063,H,hall,noun,A2,ห้องโถง,1,0,0
2064,H,halt,noun,C1,การหยุดชั่วคราว ชะงัก ลังเล,0,0,0
2065,H,hand,noun,A1,มือ,1,0,0
2066,H,handful,noun,C1,กำมือ,0,0,0
2067,H,handle,noun,B2,ด้าม สัมผัส จัดการ,1,0,0
2068,H,handling,noun,C1,การจัดการ,0,0,0
2069,H,handy,adjective,C1,มีประโยชน์,0,0,0
2070,H,hang,verb,B1,แขวน,1,0,0
2071,H,happen,verb,A1,เกิดขึ้น,1,0,0
2072,H,happily,adverb,A2,อย่างมีความสุข,1,0,0
2073,H,happiness,noun,B1,ความสุข,1,0,0
2074,H,happy,adjective,A1,มีความสุข,1,0,0
2075,H,harassment,noun,C1,การล่วงละเมิด,0,0,0
2076,H,harbour,noun,B2,ท่าเรือ,0,0,0
2077,H,hard,adjective,A1,แข็ง,1,0,0
2078,H,hardly,adverb,B1,แทบจะไม่,1,0,0
2079,H,hardware,noun,C1,ฮาร์ดแวร์,0,0,0
2080,H,harm,noun,B2,อันตราย,1,0,0
2081,H,harmful,adjective,B2,ซึ่งให้โทษ เป็นอันตราย,1,0,0
2082,H,harmony,noun,C1,ความสามัคคี,0,0,0
2083,H,harsh,adjective,C1,หยาบ ห้าว รุนแรง,0,0,0
2084,H,harvest,noun,C1,เก็บเกี่ยว,0,0,0
2085,H,hat,noun,A1,หมวก,1,0,0
2086,H,hate,noun,B1,เกลียด,1,0,0
2087,H,hatred,noun,C1,ความเกลียดชัง,0,0,0
2088,H,haunt,verb,C1,หลอกหลอน,0,0,0
2089,H,have,verb,A1,มี,1,0,0
2090,H,have to,modal verb,A1,ต้อง,1,0,0
2091,H,hazard,noun,C1,สิ่งที่เป็นอันตราย เหตุบังเอิญ อันตราย การเสี่ยง,0,0,0
2092,H,he,pronoun,A1,เขา,1,0,0
2093,H,head,noun,A1,ศีรษะ,1,0,0
2094,H,headache,noun,A2,ปวดศีรษะ,1,0,0
2095,H,headline,noun,B1,พาดหัว,1,0,0
2096,H,headquarters,noun,B2,สำนักงานใหญ่,0,0,0
2097,H,heal,verb,B2,รักษา,0,0,0
2098,H,health,noun,A1,สุขภาพ,1,0,0
2099,H,healthcare,noun,B2,ดูแลสุขภาพ,0,0,0
2100,H,healthy,adjective,A1,สุขภาพดี,1,0,0
2101,H,hear,verb,A1,ได้ยิน,1,0,0
2102,H,hearing,noun,B2,การได้ยิน,1,0,0
2103,H,heart,noun,A2,หัวใจ,1,0,0
2104,H,heat,noun,A2,ความร้อน,1,0,0
2105,H,heating,noun,B1,การให้ความร้อน,1,0,0
2106,H,heaven,noun,B2,สวรรค์,1,0,0
2107,H,heavily,adverb,B1,อย่างหนัก,1,0,0
2108,H,heavy,adjective,A2,หนัก,1,0,0
2109,H,heel,noun,B2,ส้น,1,0,0
2110,H,height,noun,A2,ความสูง,1,0,0
2111,H,heighten,verb,C1,เพิ่มขึ้น,0,0,0
2112,H,helicopter,noun,B1,เฮลิคอปเตอร์,1,0,0
2113,H,hell,noun,B2,นรก,1,0,0
2114,H,hello,noun,A1,สวัสดี,1,0,0
2115,H,helmet,noun,B2,หมวกนิรภัย,0,0,0
2116,H,help,noun,A1,ช่วย,1,0,0
2117,H,helpful,adjective,A2,มีประโยชน์,1,0,0
2118,H,hence,adverb,B2,เพราะฉะนั้น จากนี้ไป ดังนั้น,0,1,1
2119,H,her,determiner,A1,ของเธอ,1,0,0
2120,H,herb,noun,B2,สมุนไพร,0,0,0
2121,H,here,adverb,A1,ที่นี่,1,0,0
2122,H,heritage,noun,C1,มรดก,0,0,0
2123,H,hero,noun,A2,ฮีโร่,1,0,0
2124,H,hers,pronoun,A2,ของเธอ,1,0,0
2125,H,herself,pronoun,A2,ตัวเอง,1,0,0
2126,H,hesitate,verb,B2,ลังเล,1,0,0
2127,H,hidden,adjective,B2,ที่ซ่อนอยู่,0,0,0
2128,H,hide,verb,A2,ซ่อน,1,0,0
2129,H,hierarchy,noun,C1,การจัดระบบตามลำดับขั้น,0,0,0
